date,precip_VAN,precip_TOR,precip_MON,precip_LEO,precip_GUA,precip_MEX,precip_PUE,precip_HUS,precip_DAL,precip_TUL,precip_JUA,precip_PHO,precip_SDO,temp_VAN,temp_TOR,temp_MON,temp_LEO,temp_GUA,temp_MEX,temp_PEU,temp_HUS,temp_DAL,temp_TUL,temp_JUA,temp_PHO,temp_SDO,UD_ind_WTI_0.25,UD_ind_lumber_0.25,UD_ind_live_cattle_0.25,UD_ind_OJ_0.25,UD_ind_us_cotton_0.25,UD_ind_us_soybean_oil_0.25,UD_ind_us_wheat_0.25,UD_ind_copper_0.25,UD_ind_WTI,UD_ind_lumber,UD_ind_live_cattle,UD_ind_OJ,UD_ind_us_cotton,UD_ind_us_soybean_oil,UD_ind_us_wheat,UD_ind_copper,Vol_WTI,Change_%_WTI,Vol_Lumber,Change_%_Lumber,Vol_Live_Cattle,Change_%_Live_Cattle,Vol_OJ,Change_OJ,Vol_US_Cotton_2,Change_US_Cotton_2,Vol_US_Soybean_Oil,Change_US_Soybean_Oil,Vol_US Wheat,Change_US Wheat,Vol_Copper,Change %_Copper,Vol._x,Change_%_comm_soft,Vol._y,Change_%_comm_DJ
2018-08-29,0.8,0.0,0.8,0,15.0,5.6,0,2.5,0.0,1.8,0.0,0.0,0.0,18.2,23.8,26.4,0,20.8,16.4,0,27.1,31.3,29.1,31.4,34.1,23.8,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,497.10K,1.43%,0.27K,-2.51%,1.01K,1.28%,0.24K,0.13%,0,-0.96%,23.12K,-0.53%,0,4.50%,73.26K,-3.29%,0,0.20%,0,0.48%
2018-08-30,0.0,0.0,0.0,0,7.4,9.1,0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.6,17.7,0,19.3,17.7,0,27.6,30.9,27.6,30.4,34.4,24.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,445.58K,1.06%,0.33K,-1.45%,0.74K,0.57%,0.39K,1.62%,0,-0.63%,14.81K,0.89%,0,-1.88%,0.27K,1.94%,0,0.10%,0,-0.21%
2018-08-31,0.0,0.0,0.0,13.2,1.3,31.5,0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,20.1,18.1,23.8,19.2,16.7,0,28.9,31.8,27.4,30.6,34.9,23.4,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,419.74K,-0.64%,0.44K,1.86%,516.53K,-1.94%,0.24K,0.54%,0,0.06%,295.55K,1.59%,0,2.01%,101.55K,-4.23%,0,0.26%,0,0.18%
2018-09-01,0.0,0.0,0.4,0.0,1.0,9.9,0.0,4.3,0.0,0.0,0.0,0.0,0.0,16.0,22.3,23.0,21.8,19.7,18.9,18.6,28.6,31.5,29.8,29.8,35.7,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02,0.0,0.0,9.0,0,5.1,0.0,3.3,5.8,0.0,0.0,0.0,0.0,0.0,16.1,25.2,22.3,0,20.4,18.6,19.4,26.6,30.4,28.1,25.9,33.8,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-03,0.0,0.0,5.9,0,0.0,18.3,0.5,41.4,13.2,0.0,0.0,4.8,0.0,15.9,27.1,26.3,0,22.3,19.6,18.3,25.2,26.6,27.2,26.1,30.7,22.4,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.29%,0,0,0,0,0,0,0,0,0,0.28%,0,-1.42%,0,0,0,0,0,0
2018-09-04,0.0,0.0,0.0,8.9,0.8,0.0,24.1,2.5,0.0,0.0,0.0,0.0,0.0,15.0,24.4,23.0,22.6,19.8,19.8,17.5,26.9,27.3,27.1,26.7,32.0,21.9,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,785.98K,-0.36%,0.18K,2.54%,35.62K,2.04%,0.02K,0.51%,0,0.60%,2.11K,-1.46%,0,-1.58%,0.19K,0.34%,0,0.14%,0,-0.76%
2018-09-05,0.0,0.6,0.5,2.8,0.0,0.0,17.8,0.0,27.2,3.0,0.0,0.0,0.0,15.7,27.1,25.3,24.2,22.3,19.6,17.2,28.4,27.8,25.6,27.8,33.4,23.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,542.10K,-1.65%,0.22K,-0.76%,28.53K,-0.75%,0.02K,-1.29%,0,-1.23%,1.84K,-0.74%,0,-1.51%,0.08K,0.15%,0,1.22%,0,-0.49%
2018-09-06,0.0,0.8,0.0,0.0,2.5,3.8,11.2,0.3,0.8,12.7,8.4,0.0,0.0,19.5,22.4,21.9,23.0,22.1,17.8,17.4,27.7,27.7,24.4,23.9,33.6,22.6,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,633.82K,-1.38%,0.29K,-2.16%,23.77K,-0.14%,0.01K,-0.13%,0,-0.57%,0.93K,-0.07%,0,-1.72%,0.06K,1.04%,0,-1.04%,0,-0.37%
2018-09-07,0.8,0.0,0.0,0,1.0,0.0,4.8,0.0,70.4,0.3,0.0,0.0,0.0,17.1,20.4,18.1,0,20.3,18.2,18.3,27.9,27.3,25.1,23.6,34.8,22.2,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,530.90K,-0.03%,0.18K,0.67%,29.58K,0.96%,0.02K,2.01%,0,0.87%,0.92K,-0.78%,0,-0.05%,96.17K,-3.28%,0,0.85%,0,0.25%
2018-09-08,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26.9,0.5,0.0,0.0,0.0,16.6,15.4,13.9,20.0,20.4,18.9,0,28.3,24.7,21.7,23.9,35.6,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-09,7.2,0.0,0.0,0,0.0,0.0,0.8,3.0,0.0,0.0,0.0,0.0,0.0,15.2,14.0,12.4,0,20.7,17.3,16.1,26.8,23.3,19.5,25.1,35.4,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-10,7.0,32.9,13.7,0,0.0,10.2,0.0,22.6,0.3,0.0,0.0,0.0,0.0,14.8,14.6,13.4,0,21.9,18.8,16.9,24.5,23.1,20.8,27.3,35.4,21.3,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,571.17K,-0.31%,0.19K,1.46%,31.25K,0.18%,0.03K,-0.38%,0,2.30%,0.69K,-0.78%,0,3.17%,0.09K,2.90%,0,1.62%,0,0.37%
2018-09-11,1.6,0.0,11.5,3.3,3.3,0.0,1.0,27.2,2.5,0.0,0.0,0.0,0.0,15.7,17.8,16.2,22.3,20.9,19.6,19.1,24.5,22.8,21.8,27.1,34.8,20.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.87K,2.53%,0.13K,-0.43%,37.81K,-0.77%,0.41K,-1.10%,0,-1.19%,0.58K,-1.07%,0,-1.75%,101.40K,-2.85%,0,0.00%,0,0.00%
2018-09-12,0.0,0.0,0.0,10.9,43.7,11.7,0.0,0.5,0.3,0.0,0.0,0.0,0.0,15.5,18.8,20.5,22.7,20.1,17.9,19.4,25.7,24.7,22.7,27.9,34.8,21.9,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,800.54K,1.62%,0.17K,-2.21%,52.54K,1.99%,0.73K,-2.13%,0,-0.27%,0,0.87%,0,-2.79%,121.30K,2.06%,0,2.67%,0,0.79%
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0.0,0.0,0.0,0.0,0.0,15.2,21.2,21.1,21.2,21.1,16.6,0,25.9,26.2,25.1,28.8,33.7,22.1,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,684.94K,-2.53%,0.11K,0.32%,37.00K,-0.61%,0.32K,-0.16%,0,-1.42%,0.29K,-1.89%,0,-1.78%,0.18K,2.80%,0,0.14%,0,-0.77%
2018-09-14,0.2,0.0,0.0,0,6.9,0,0.3,32.0,5.1,0.0,0.0,0.0,0.0,15.3,24.1,22.7,0,22.2,0,18.6,24.9,26.9,27.0,28.7,34.1,23.4,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,611.08K,0.58%,0.06K,-3.38%,47.52K,2.71%,0.39K,-0.07%,0,0.42%,0,1.24%,0,3.02%,0.36K,-1.34%,0,-1.74%,0,-0.30%
2018-09-15,7.6,0.0,0.0,0,12.2,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,14.5,25.2,24.0,0,19.6,0,15.7,27.3,26.8,27.8,27.6,35.4,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-16,16.6,0.0,0.2,0,0.0,10.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,14.4,24.5,23.7,0,19.5,16.4,17.2,27.6,28.2,27.5,25.8,35.3,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-17,0.4,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,23.3,25.2,0,0,0,0,28.9,29.9,27.6,26.9,35.6,22.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,422.29K,-0.12%,0.57K,-13.55%,39.65K,-0.33%,0.54K,-0.65%,0,-0.61%,5.50K,-1.22%,0,-1.07%,0.82K,0.18%,0,-2.22%,0,-0.35%
2018-09-18,0.0,0.0,0.0,0,48.5,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,11.6,22.0,18.4,0,19.6,17.1,19.3,29.6,30.6,29.6,26.6,35.1,21.9,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,234.20K,1.36%,0.52K,-4.13%,18.54K,-0.18%,1.70K,-3.74%,0,-3.34%,12.17K,-1.13%,0,0.54%,2.64K,2.46%,0,-1.23%,0,0.68%
2018-09-19,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.3,0.0,13.6,18.0,13.1,0,20.2,19.0,20.3,28.8,30.8,29.8,27.6,31.6,21.5,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,125.21K,1.82%,0.38K,-0.26%,14.10K,-0.11%,1.29K,-0.14%,0,0.13%,17.40K,0.48%,0,2.40%,0.80K,0.00%,0,0.50%,0,0.78%
2018-09-20,8.8,0.0,0.0,0,0,0.0,0,0.0,6.4,0.0,19.8,0.0,0.0,13.0,17.5,13.2,0,0,20.8,0,28.3,29.4,30.2,22.6,26.9,20.3,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,28.40K,-0.45%,0.70K,-0.63%,17.68K,-0.57%,0.66K,0.55%,0,-0.33%,26.43K,1.28%,0,-0.43%,0.78K,0.18%,0,0.76%,0,0.57%
2018-09-21,23.8,0.0,36.3,0,0.0,2.3,7.4,0.5,89.4,59.4,0.0,0.0,0.0,14.0,22.2,18.3,0,22.1,18.4,19.7,28.1,26.1,24.7,21.8,31.1,20.1,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,855.94K,-0.03%,0.34K,-1.36%,10.16K,0.56%,0.42K,-0.10%,0,0.87%,27.52K,1.78%,0,0.29%,1.69K,3.83%,0,0.18%,0,0.81%
2018-09-22,15.8,0.0,0.2,0.0,0.0,3.6,0.0,31.8,67.1,0.0,0.0,0.0,0.0,15.6,13.6,13.9,24.5,23.2,19.4,20.7,26.5,24.7,19.2,21.9,32.8,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-23,0.2,0.0,0.0,0,0.0,14.7,0.0,1.5,0.8,0.0,0.0,0.0,0.0,12.6,14.1,12.5,0,20.8,16.8,18.6,25.0,21.4,20.3,22.2,33.1,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-24,0.0,3.7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,15.5,9.5,0,0,0,0,25.9,24.0,23.1,24.0,32.8,19.9,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,576.89K,1.84%,0.27K,-0.21%,12.94K,-0.80%,0.37K,-0.54%,0,-0.73%,29.90K,-0.25%,0,0.67%,1.37K,-0.55%,0,-1.71%,0,0.55%
2018-09-25,0.0,13.2,7.5,0.0,0.0,8.6,0,0.8,0.0,0.0,0.0,0.0,0.0,11.5,18.7,13.3,23.8,21.4,19.8,0,26.7,26.6,25.3,27.2,32.6,20.1,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,551.28K,0.28%,0.38K,-0.80%,6.29K,0.16%,0.78K,2.29%,0,0.52%,39.42K,0.39%,0,-0.52%,1.25K,-0.45%,0,-0.86%,0,0.25%
2018-09-26,0.0,0.0,8.5,0.0,0.0,1.0,0,16.8,4.6,1.8,0.0,0.0,0.0,12.2,17.3,17.1,23.6,21.2,17.4,0,26.4,22.9,18.2,24.1,32.4,20.6,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,464.46K,-0.98%,0.65K,4.19%,12.58K,1.36%,0.70K,-1.34%,0,-0.52%,47.29K,0.39%,0,-0.77%,0.65K,0.28%,0,-1.09%,0,-0.50%
2018-09-27,0.0,0.0,0.2,0.0,0,24.9,1.5,1.8,0.0,0.0,0.0,0.0,0.0,13.1,13.8,13.3,22.1,0,17.7,18.5,24.6,20.4,15.1,21.2,32.4,20.4,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,454.55K,0.77%,0.71K,2.39%,12.52K,-0.57%,0.69K,-0.64%,0,-1.08%,32.94K,1.33%,0,-1.11%,1.52K,-1.60%,0,0.02%,0,0.01%
2018-09-28,0.0,3.4,0.0,0,0,11.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,14.8,17.1,16.5,0,0,16.4,17.3,23.9,20.7,18.9,25.8,32.6,20.3,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,544.05K,1.57%,0.65K,-4.17%,9.49K,0.20%,0.40K,0.51%,0,-1.71%,1.98K,-0.62%,0,-0.34%,1.13K,0.64%,0,1.33%,0,0.55%
2018-09-29,0.8,0.4,1.2,0.0,3.8,0.0,0.3,8.6,0.0,0.0,0.0,0.0,0.0,12.8,13.0,13.0,21.0,20.0,17.6,17.2,24.6,22.9,19.9,26.5,33.2,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-30,16.2,8.5,0.7,0,20.3,0,2.0,7.6,0.0,0.0,0.0,1.8,0.0,13.2,11.7,9.9,0,20.6,0,17.5,24.8,25.0,22.9,26.2,32.2,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01,6.4,8.3,0.4,0,21.3,0,0.0,20.1,0.0,0.0,2.5,8.1,0.0,15.3,10.9,10.9,0,20.9,0,18.3,24.6,25.8,23.7,26.0,23.9,23.8,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,601.45K,2.80%,0.67K,-2.03%,9.70K,0.20%,0.82K,-1.02%,0,-0.10%,1.02K,0.07%,0,-0.34%,0.35K,-0.42%,0,1.02%,0,1.33%
2018-10-02,0.4,8.8,10.3,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,59.9,0.0,10.3,12.0,9.0,22.3,21.0,15.9,17.9,25.9,25.6,25.3,25.2,23.5,23.6,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,463.62K,-0.09%,0.68K,2.64%,10.29K,0.26%,1.03K,0.44%,0,-0.09%,1.80K,1.21%,0,2.30%,0.51K,0.53%,0,3.80%,0,0.92%
2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.5,10.3,22.0,21.4,17.6,18.3,27.2,27.8,26.9,26.7,25.1,21.4,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,698.82K,1.57%,0.71K,2.11%,9.26K,-0.68%,1.03K,-0.17%,0,0.28%,1.00K,0.54%,0,-1.15%,0.65K,1.26%,0,-0.07%,0,0.46%
2018-10-04,0.0,10.3,1.5,0.0,0.0,0.0,3.3,0.3,0.0,2.5,0.0,0.0,0.0,7.5,15.3,15.2,22.4,21.2,17.8,17.4,27.5,28.2,24.9,27.2,26.5,21.8,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,687.95K,-2.72%,0.57K,2.21%,9.25K,0.38%,1.18K,-1.30%,0,-0.59%,1.01K,-0.81%,0,0.19%,0.74K,-1.94%,0,0.30%,0,-0.78%
2018-10-05,1.2,0.0,0.4,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,2.3,9.8,9.9,7.5,22.8,22.3,17.3,18.6,27.5,27.9,24.4,26.8,25.3,21.2,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,613.22K,0.01%,0.60K,-3.07%,11.15K,0.15%,0.84K,-0.97%,0,0.13%,0.39K,-0.68%,0,1.11%,0.56K,-0.28%,0,1.69%,0,-0.02%
2018-10-06,0.0,1.8,0.0,0.0,17.5,6.1,17.5,5.3,1.5,4.8,0.0,0.0,0.0,10.6,13.6,8.7,22.6,19.8,18.2,17.6,27.7,27.8,26.2,25.6,24.9,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-07,6.2,6.0,0.0,0,28.7,0.5,0.8,0.0,2.3,3.0,0.0,10.4,0.0,11.0,13.8,8.2,0,20.2,14.9,17.6,27.8,26.5,19.4,25.1,21.3,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-08,2.2,0.0,20.0,0,0.0,0,0.0,4.6,52.6,0.0,5.6,0.0,0.0,11.1,13.3,8.5,0,19.8,0,17.3,26.9,25.1,24.8,17.9,19.2,19.9,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,554.94K,-0.07%,0.19K,0.91%,6.96K,0.33%,0.92K,1.33%,0,1.93%,0.42K,-0.10%,0,-2.15%,0.34K,0.11%,0,2.49%,0,0.01%
2018-10-09,0.0,0.0,6.8,0.5,0.0,0.0,0.0,0.0,63.5,25.1,0.0,0.0,0.0,10.2,20.2,18.0,21.7,19.0,18.6,18.9,27.7,21.4,22.0,14.8,20.4,19.9,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,623.54K,0.90%,0.42K,-1.27%,3.71K,-0.72%,1.10K,-1.86%,0,-0.76%,0.16K,-1.23%,0,0.63%,0.62K,1.17%,0,0.53%,0,0.46%
2018-10-10,0.0,0.0,5.7,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,22.6,14.9,22.5,19.9,17.9,18.7,26.2,19.3,15.8,17.3,21.8,19.6,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,652.74K,-2.39%,0.57K,-2.81%,20.84K,-1.12%,1.28K,0.91%,0,-0.21%,0,-0.14%,0,-1.11%,0.55K,-1.08%,0,-0.96%,0,-0.97%
2018-10-11,0.0,0.0,8.1,0.0,0.0,5.6,0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,15.5,8.7,23.9,20.2,17.3,0,23.2,17.8,11.2,19.6,24.1,20.9,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,783.96K,-3.01%,0.52K,-4.42%,4.31K,0.49%,1.35K,-0.70%,0,-0.08%,0.11K,-0.69%,0,-0.54%,0.87K,0.81%,0,0.54%,0,-0.38%
2018-10-12,0.0,0.4,0.3,0.0,0.0,4.6,8.6,0.0,33.5,3.0,20.8,1.0,12.2,10.0,9.0,8.5,21.4,21.7,18.6,18.1,23.6,18.5,13.2,19.3,23.4,20.1,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,626.67K,0.52%,0.73K,-1.26%,5.47K,-0.27%,0.89K,1.02%,0,2.10%,89.03K,-2.23%,0,1.97%,0.73K,-0.18%,0,2.18%,0,0.50%
2018-10-13,0.0,1.2,0.0,0,0.0,0.3,0.0,0.0,64.3,6.4,0.0,55.6,0.0,9.1,7.4,6.3,0,20.7,18.9,17.9,26.3,18.1,11.6,16.3,21.8,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-14,0.0,0.0,0.3,0,0.0,0.3,0.0,0.0,3.3,1.0,0.0,0.0,0.0,8.2,9.1,8.1,0,21.6,21.6,19.9,27.4,19.3,13.3,18.7,19.4,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-15,0.0,3.1,0,0,0,0.0,0.0,40.6,51.3,0.0,0.0,0.0,0.0,8.3,9.0,0,0,0,20.5,18.4,22.2,9.1,6.1,11.0,21.2,20.7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,568.61K,0.62%,0.52K,1.59%,14.07K,0.93%,0.79K,0.49%,0,0.50%,48.74K,1.09%,0,1.25%,1.17K,-0.21%,0,1.75%,0,0.99%
2018-10-16,0.0,0.0,0.0,0,0.0,0.0,2.5,0.0,42.4,0.0,0.0,0.0,0.0,9.0,7.9,6.0,0,19.7,19.5,18.1,15.4,8.5,7.5,7.7,18.9,21.4,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,535.00K,0.20%,0.68K,4.52%,8.34K,-0.64%,1.56K,0.17%,0,-0.44%,52.22K,-0.34%,0,-0.76%,0.34K,-0.04%,0,-0.69%,0,-0.23%
2018-10-17,0.0,0.0,0.0,21.3,13.0,6.4,5.1,0.5,9.1,0.0,0.3,0.0,0.0,9.2,6.0,5.3,20.5,21.2,15.5,15.9,15.6,11.5,11.2,10.4,18.8,20.6,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,651.58K,-3.02%,0.30K,-1.82%,2.89K,0.24%,1.04K,-1.62%,0,-0.68%,44.52K,-0.34%,0,-1.10%,0.26K,-0.25%,0,2.81%,0,-0.33%
2018-10-18,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,1.8,0.0,0.0,9.7,4.3,2.1,0,20.8,15.4,16.8,17.8,15.3,14.8,10.8,20.9,21.3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,215.34K,-1.58%,0.49K,-3.63%,6.83K,0.13%,0.70K,0.04%,0,0.21%,48.99K,-1.83%,0,-0.48%,0.98K,-0.88%,0,-0.22%,0,-1.13%
2018-10-19,0.0,0.0,0.0,0,0.0,0.0,0.0,4.3,17.0,22.1,0.0,0.0,0.0,9.7,10.8,10.3,0,19.4,15.3,15.8,22.2,15.9,13.3,13.7,23.3,22.7,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,108.31K,0.68%,0.25K,1.34%,7.95K,-0.73%,1.03K,-2.31%,0,-0.15%,47.67K,0.41%,0,0.19%,0.10K,1.00%,0,0.16%,0,0.16%
2018-10-20,0.0,0.0,0.0,0.0,0.5,2.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,8.3,8.3,8.0,20.7,21.0,15.5,17.7,21.6,17.6,15.4,18.6,26.6,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-21,0.0,0.0,0.0,0,1.5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.9,2.5,0,20.8,14.9,0,19.3,15.7,11.7,16.4,27.7,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-22,0.0,0.0,0.0,0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.5,3.0,0,19.0,15.8,17.2,16.7,14.2,13.6,17.3,25.8,18.6,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,27.42K,0.07%,0.44K,-2.30%,3.83K,0.49%,1.07K,-1.15%,0,2.70%,40.26K,0.21%,0,-0.88%,0.30K,0.25%,0,-0.52%,0,-0.07%
